1242,NOZECO,NOZECO SPARKLING WHITE,LES GRANDS CHAIS DE FRANCE,FRANCE,ABV 0.5%,"JUDGES' TASTING NOTE
Flavours of green apple, earthy spice and lemon grass on the nose lead into an off-dry palate with a tart, mouthwatering finish. Could be good with lighter Asian cuisine.",Wine,Energy: 27kcal per 100ml,Carbohydrates: 5g per 100ml,Sugars: 5g per 100ml,
1217,NUDO DRINKS,GINEPRO ROSA,SPIRITS BY DESIGN BV,BELGIUM,ABV 0.0%,"JUDGES' TASTING NOTE
Stunning pale pink colour with flavours of juniper, rosewater and candied strawberries. Mixes well with tonic - a sure-fire hit with fans of pink/flavoured gin!",Cocktail BaseSpirit / BittersAlt Spirit,Energy: 18kcal per 100ml,Carbohydrates: 0g per 100ml,Sugars: 4.66g per 100ml,https://www.nudodrinks.com
1202,NUWAVE,MOOD ENHANCING AF LAGER,NUWAVE DRINKS,UNITED KINGDOM,ABV 0.5%,"JUDGES' TASTING NOTE
This functional has a bright hoppiness and canned green bean note on the nose. The palate is quite light, with sweet malt, mushroom and tobacco notes, and plenty of refreshing bitterness.",BeerFunctional / Health / Sports,Energy: 22kcal per 100ml,Carbohydrates: 4.50g per 100ml,Sugars: 3.10g per 100ml,https://www.nudodrinks.com
1221,OH MY BAIE,LE ROSÉ 0.0%,OH MY BAIE,"FRANCE, SPAIN",ABV 0.0%,"JUDGES' TASTING NOTE
This pale pink sparkler has a brightly perfumed nose of rose petals and lychee backed up by red fruit and peach on the palate. Soft, round and off-dry, it's highly quaffable.",Wine,Energy: 14kcal per 100ml,Carbohydrates: 4.30g per 100ml,Sugars: 2.30g per 100ml,https://nuwavedrinks.com/
1243,OSCO,OSCO L'ORIGINAL,OSCO (COMPANY NAME: COLLECTIF CORDIAL),FRANCE,ABV 0.0%,"JUDGES' TASTING NOTE
Intriguing alt-spirit, with intense aromatics of eucalyptus, orange peel, herbs and cardamom. It's unashamedly bitter - so not for Aperol fans, perhaps - but definitely complex, challenging and interesting.",Aperitif / VermouthCocktail Base,Energy: 24kcal per 100ml,Carbohydrates: 0g per 100ml,Sugars: 5.60g per 100ml,https://www.ohmybaie.com
1115,PARI,SLICE OF SPICE,PARI DRINKS INC.,"CANADA, CHILE, JAPAN, KOREA, REPUBLIC OF, MEXICO, UKRAINE, UNITED STATES",ABV 0.0%,"JUDGES' TASTING NOTE
Peachy colour, with flavours of lime, grapefruit, pineapple and a fair whack ginger/chilli heat towards the finish. Interesting and original take on the functional space.",Cocktail (ready to drink)Cocktail BaseSoda / Juice Blend,Energy: 60kcal per 250ml serving,Carbohydrates: 12g per 250ml serving,Sugars: 9g per 250ml serving,https://www.oscodrinks.com
1244,PASSIB ELIXIR,PASSIB ELIXIR,NGOMSIL KLG,SWITZERLAND,ABV 0.0%,"JUDGES' TASTING NOTE
Very red-fruit forward libation, with flavours of strawberry, raspberry and candied cherry plus a little exotic lychee thrown in for good measure. Sweet, lush and plush like an amped up Lambrusco.",Aperitif / VermouthAlt Wine / Sake,Energy: 29kcal per 100ml,Carbohydrates: 7g per 100ml,Sugars: 7g per 100ml,https://drinkpari.com
1290,PEARSONS,WHITE GRAPEFRUIT & LEMONGRASS,CHASTITY LTD T/A SPIRITS OF VIRTUE,UNITED KINGDOM,ABV 0.0%,"JUDGES' TASTING NOTE
With flavours of mint, lemongrass, juniper and coriander on the nose, this mixes harmoniously with tonic to make a light, zesty, refreshing G&T substitute.",Cocktail BaseSpirit / BittersAlt Spirit,Energy: 99.80kj per 100ml,Carbohydrates: 7.90g per 100ml,Sugars: 0g per 100ml,https://www.spiritsofvirtue.com 
1284,PERFECT PEAKS HOP WATER,TROPICAL,PERFECT PEAKS BREWS,PORTUGAL,ABV 0.0%,"JUDGES' TASTING NOTE
Sparkling and floral with perfumed, floral flavours of lily and lavender followed up by cucumber and kiwi fruit with a light hop-oil finish.",Aperitif / VermouthFunctional / Health / SportsHop water / Flavoured water,Energy: 0kcal per 100ml,Carbohydrates: 0g per 100ml,Sugars: 0g per 100ml,https://www.spiritsofvirtue.com 
1164,PERONI NASTRO AZZURRO,PERONI NASTRO AZZURRO 0.0%,ASAHI BREWERIES,ITALY,ABV 0.0%,"JUDGES' TASTING NOTE
Lovely fruit and floral aromas plus a touch of sweetcorn on the nose. The palate is light bodied with sweet honey and malt characters nicely balanced by fresh, grassy hops. Moreish and refreshing.",Beer,Energy: 23kcal per 100ml,Carbohydrates: 5.40g per 100ml,Sugars: 0.80g per 100ml,https://www.perfectpeaksbrews.com/collections/perfect-peaks-hop-water
1101,REAL,REAL DRY,REAL DRINKS CO,UNITED KINGDOM,ABV < 0.5%,"JUDGES' TASTING NOTE
Bright flavours of lemon pith, white flowers and chamomile. Crisp and citrussy with flavours of apples and grass. A refreshing drink pre-dinner or with seafood.",Tea / Kombucha / Kefir (Water)Alt Wine / Sake,Energy: 16kcal per 100ml,Carbohydrates: 3g per 100ml,Sugars: 3g per 100ml,https://www.asahibeer.co.uk/products/peroni-nastro-azzuro-00
1102,REAL SEC,REAL SEC,THE REAL DRINKS CO,UNITED KINGDOM,ABV < 0.5%,"JUDGES' TASTING NOTE
Golden hue with a pretty nose of honey, spice and bruised apple with tea on the finish. This is a great introduction to tea-based drinks.",Tea / Kombucha / Kefir (Water)Alt Wine / Sake,Energy: 16kcal per 100ml,Carbohydrates: 3g per 100ml,Sugars: 3g per 100ml,https://realdrinks.co/products/sparkling-tea-dry-dragon-750ml-6-pack
1260,RED ZERO,RED ZERO,SANDFORD ORCHARDS,UNITED KINGDOM,ABV 0.5%,"JUDGES' TASTING NOTE
Dark golden colour with cheerful flavours of apple compote and cinnamon. Fairly light-bodied, but with a decent tart crispness to it, it's an easy-drinking summer quaffer.",Cider / Perry / Mead,Energy: 23kcal per 100ml,Carbohydrates: 12.40g per 100ml,Sugars: 10.40g per 100ml,https://realdrinks.co/products/sparkling-tea-royal-flush-750ml-6-pack
1149,RIMUSS,ZERO'SI ROSÉ,"RIMUSS KELLEREI AG, HALLAU",SWITZERLAND,ABV 0.0%,"JUDGES' TASTING NOTE
A strawberry pink wine alternative, with a lovely fresh aroma of cherries, roses, violets and red apples. Easy-drinking ripe raspberry fruit on the palate, with a floral edge - ideal for parties and social events.",Alt Wine / Sake,Energy: 114kj per 100ml,Carbohydrates: 6.30g per 100ml,Sugars: 6.30g per 100ml,https://www.sandfordorchards.co.uk/
1294,RIMUSS,ZERO'SI BLANC,"RIMUSS KELLEREI AG, HALLAU",SWITZERLAND,ABV 0.0%,"JUDGES' TASTING NOTE
With flavours of pineapple confit, peaches and some white flower perfume this is quite a sweet sparkler with low carbonation and gentle acidity. A fun easy-drinker.",Alt Wine / Sake,Energy: 113kj per 100ml,Carbohydrates: 6.30g per 100ml,Sugars: 6.30g per 100ml,https://www.rimuss.ch
1263,RUN WILD IPA,RUN WILD IPA,ATHLETIC BREWING CO,UNITED STATES,ABV < 0.5%,"JUDGES' TASTING NOTE
Good colour and head - slightly hazy, with a light fruitiness moving onto a palate of sweet malt, caramel, grapefruit and pine. Quaffable, satisfying and moreish.",Beer,Energy: 17kcal per 100ml,Carbohydrates: 3.90g per 100ml,Sugars: 1.80g per 100ml,https://www.rimuss.ch
1265,SANGRE DE TORO,SANGRE DE TORO 0.0 TINTO,TORRES ICONS,SPAIN,ABV 0.0%,"JUDGES' TASTING NOTE
Enticing red fruit aromas of cherry and raspberry carry through onto the palate along with some attractive spiced notes. Medium-bodied with good balance and character.",Wine,Energy: 20kcal per 100ml,Carbohydrates: 5g per 100ml,Sugars: 3.80g per 100ml,https://sangredetoro.es/
1264,SANGRE DE TORO,SANGRE DE TORO 0.0 BLANCO,TORRES ICONS,SPAIN,ABV 0.0%,"JUDGES' TASTING NOTE
Pale lemon appearance with aromas of lemon pear, lychee and melon. Some elderflower appears on the palate, and there's a refreshing crunch of green apple on the finish.",Wine,Energy: 18kcal per 100ml,Carbohydrates: 4.10g per 100ml,Sugars: 3.50g per 100ml,https://sangredetoro.es/
1273,SAVEUR DRINKS,SPARKLING WHITE TEA- BERGAMOTTE,SAVEUR DRINKS BY NIKLAS IN'T VELD,GERMANY,ABV 0.0%,"JUDGES' TASTING NOTE
Light gold with aromas of green tea, wild honey, hay and bruised apples. Slightly off-dry, but naturally so, with attractive, bright yuzu acidity and tea tannins providing structure.",Aperitif / VermouthTea / Kombucha / Kefir (Water)Alt Wine / Sake,Energy: 37kj per 100ml,Carbohydrates: 1.90g per 100ml,Sugars: 1.80g per 100ml,https://sangredetoro.es/
1197,SENTIA SPIRITS,GABA GOLD,THE SOCIAL DRINKS COMPANY,UNITED KINGDOM,ABV 0.0%,"JUDGES' TASTING NOTE
Deep golden colour with complex flavours of orange pith, pumpkin, ginger, pepper and a hint of lemon balm. There is a creamy mouthfeel layered over an underlying bitterness with a touch of chilli warmth on the finish.",Functional / Health / SportsSpirit / BittersAlt Spirit,Energy: 9kcal per 25ml serving,Carbohydrates: 2g per 25ml serving,Sugars: 1.60g per 25ml serving,https://saveur-drinks.de/white-tea-bergamotte-075l/
1270,SHOREBREAK ALCOHOL-FREE HAZY PALE,SHOREBREAK ALCOHOL-FREE HAZY PALE,FIREBRAND BREWING CO,UNITED KINGDOM,ABV 0.5%,"JUDGES' TASTING NOTE
Initially sweet tropical fruit flavours lead into a palate more in the grapefruit spectrum, with a firm bitterness. Some creamy texture, though quite light-bodied with a lingering bitter finish.",Beer,Energy: 35kcal per 440ml serving,Carbohydrates: 0.86g per 440ml serving,Sugars: 0.86g per 440ml serving,https://sentiaspirits.com
1231,SIDEKICK,N/A COSMIC CRISP,2 TOWNS CIDERHOUSE,UNITED STATES,ABV < 0.5%,"JUDGES' TASTING NOTE
Hazy appearance, with flavours of green apples backed up by some earthy aromatics. Tangy and refreshing, it's a good outdoor cider for picnics, parties and festivals.",Cider / Perry / Mead,Energy: 50kcal per 355ml serving,Carbohydrates: 13g per 355ml serving,Sugars: 13g per 355ml serving,https://Shorebreak Alcohol-Free Hazy Pale
1232,SIDEKICK,N/A PACIFIC PINEAPPLE,2 TOWNS CIDERHOUSE,UNITED STATES,ABV < 0.5%,"JUDGES' TASTING NOTE
Medium haziness helps give this a good creamy mouthfeel, with fruit-forward flavours of apples, pears and pineapple jostling good-naturedly on the palate. Sweet tropical fun.",Cider / Perry / Mead,Energy: 60kcal per 355ml serving,Carbohydrates: 16g per 355ml serving,Sugars: 16g per 355ml serving,https://2townsciderhouse.com/ciders/
1278,SOOLONG,T-VINO ENJOY JASMIN SPARKLING 0.0%,PREVITALITY B.V.,NETHERLANDS,ABV 0.0%,"JUDGES' TASTING NOTE
Straw yellow, with flavours of honeysuckle, honey, orange blossom and jasmine green tea mingling together with a silky effervescence. Savoury rather than sweet-fruited style.",Tea / Kombucha / Kefir (Water)WineAlt Wine / Sake,Energy: 23kcal per 100ml,Carbohydrates: 5.30g per 100ml,Sugars: 4.90g per 100ml,https://2townsciderhouse.com/ciders/
1281,TEASONS,TEASONS AGAVE & WHITE TEA,CHASTITY LTD T/A SPIRITS OF VIRTUE,UNITED KINGDOM,ABV 0.0%,"JUDGES' TASTING NOTE
With flavours of pink peppercorns, candied cherry and banana there's an intriguing sweet/smoky/spicy element to this. Distinctive, multi-layered and quite complex.",Spirit / BittersAlt SpiritTea / Kombucha / Kefir (Water),Energy: 88.10kj per 100ml,Carbohydrates: 7.10g per 100ml,Sugars: 0g per 100ml,https://soolong.com/en/product/t-vino-enjoy-jasmin-sparkling-0-vol/
1280,TEASONS,TEASONS 270 SPICED & MASALA CHAI TEA,CHASTITY LTD T/A SPIRITS OF VIRTUE,UNITED KINGDOM,ABV 0.0%,"JUDGES' TASTING NOTE
Pale gold with flavours of biscuit, gingerbread, golden sugar and baked apples. Cinnamon spice, wood and apple strudel on the palate. One for spiced rum lovers.",Spirit / BittersAlt SpiritTea / Kombucha / Kefir (Water),Energy: 88.10kj per 100ml,Carbohydrates: 7.10g per 100ml,Sugars: 0g per 100ml,
1279,TEASONS - BLACK TEA & GLEN DOCHUS,TEASONS - GLEN DOCHUS & BLACK TEA,CHASTITY LTD T/A SPIRITS OF VIRTUE,UNITED KINGDOM,ABV 0.0%,"JUDGES' TASTING NOTE
Pale gold with flavours of toffee, banana and candied apple underpinned by more savoury, smoky notes. Whisky lovers can lengthen this further with ginger ale.",Spirit / BittersAlt SpiritTea / Kombucha / Kefir (Water),Energy: 88.10kj per 100ml,Carbohydrates: 7.10g per 100ml,Sugars: 0g per 100ml,
1203,TEMPERA,ETERNA I,TEMPERA,FRANCE,ABV 0.5%,"JUDGES' TASTING NOTE
Pale lemon with orange tinges, aromas of elderflower and honeysuckle; bruised apple, hints of apple cider, earthy and spicy on the palate. Good alternative to pet nat, or for food pairing / gastronomy.",Tea / Kombucha / Kefir (Water)Alt Wine / Sake,Energy: 9kcal per 100ml,Carbohydrates: 1.80g per 100ml,Sugars: 1.80g per 100ml,https://drinktempera.com/collections/saveur-audace/products/eterna-1
1268,TĒTHOS,SAUVIGNON BLANC TEA,TĒTHOS,UNITED STATES,ABV 0.0%,"JUDGES' TASTING NOTE
This still, golden drink is an intriguing blend of Earl Grey tea aromatics and fruit flavours of blueberry and pear. Palate is dry, with the tea providing both a light smokiness and tannic push.",Tea / Kombucha / Kefir (Water)Wine,Energy: 80kcal per 8fl oz USA serving,Carbohydrates: 0g per 8fl oz USA serving,Sugars: 0g per 8fl oz USA serving,https://drinktempera.com/collections/saveur-audace/products/eterna-1
1282,THIRD IPA,THIRD IPA,HEAPS NORMAL,AUSTRALIA,ABV < 0.5%,"JUDGES' TASTING NOTE
Eyecatchingly thick head with a sweet, fruity malt nose which carries through onto the palate before a lingering pine bitterness. A good, quaffable option for lovers of bitter.",Beer,Energy: 17kcal per 100ml,Carbohydrates: 4g per 100ml,Sugars: 1.90g per 100ml,https://www.drinktethos.com
1228,TITUN SPRITZ,LOVE NEST,COCKTAILMENOT LLC.,UNITED STATES,ABV 0.0%,"JUDGES' TASTING NOTE
Blood orange and grapefruit aromas with an added herbal twist on the palate. Bittersweet, with a flicker of ginger on the finish, this has summer beach bar vibes all over it.",Cocktail (ready to drink)Cocktail BaseFunctional / Health / Sports,Energy: 180kcal per 12fl oz USA serving,Carbohydrates: 39g per 12fl oz USA serving,Sugars: 32g per 12fl oz USA serving,https://heapsnormal.com/
1283,TRAIL ANGEL LOW ALCOHOL PALE ALE,TRAIL ANGEL LOW ALCOHOL PALE ALE,HAWKSHEAD BREWERY,UNITED KINGDOM,ABV 0.5%,"JUDGES' TASTING NOTE
This pale leads with bitterness, with subtle flavours of grapefruit and pine leading onto a light bready toast on the palate before bitterness tightens up the finish once more. One to drink in the sun.",Beer,Energy: 12kcal per 100ml,Carbohydrates: 2.70g per 100ml,Sugars: 0.50g per 100ml,https://WWW.TITUNCOCKTAILS.COM
1155,"VALLFORMOSA 0,0","VALLFORMOSA 0,0 ROSÉ",VALLFORMOSA,SPAIN,ABV 0.0%,"JUDGES' TASTING NOTE
Pretty pale orangey pink colour with aromas of cranberry, brioche and cantaloupe melon. Palate shows raspberry, citrus and red apple flavours and is light, fruity and well balanced. Try with a bowl of fresh strawberries!",Wine,Energy: 23kcal per 100ml,Carbohydrates: 5.50g per 100ml,Sugars: 5g per 100ml,https://www.hawksheadbrewery.co.uk/collections/hawkshead-beer/products/new-trail-angel-12-x-330ml-bottles
1286,VIÑA SOL,VIÑA SOL 0.0 WHITE,TORRES ICONS,SPAIN,ABV 0.0%,"JUDGES' TASTING NOTE
Pale colour, with subtle floral notes of lemon, honeysuckle and pear skin broadening onto riper nectarine and melon on the palate. Good for oysters, seafood and green curry.",Wine,Energy: 18kcal per 100ml,Carbohydrates: 4.10g per 100ml,Sugars: 3.50g per 100ml,https://www.vallformosa.com/
1287,VIVE LA VIE,VIVE LA VIE CABERNET SAUVIGNON,LES GRANDS CHAIS DE FRANCE,GERMANY,ABV < 0.5%,"JUDGES' TASTING NOTE
Ruby coloured with flavours of sweet red and black fruit and a light smokiness. Quite dry, with some tannic astringency on the finish - a food-matching option.",Wine,Energy: 23kcal per 100ml,Carbohydrates: 5.50g per 100ml,Sugars: 5g per 100ml,https://vinasol.com/
965,WANDER + FOUND,WANDER + FOUND CUVÉE BLANC,WANDER + FOUND CO,GERMANY,ABV < 0.5%,"JUDGES' TASTING NOTE
Attractive nose of blossom and honey and some riper flavours of white grapes and apple compote on the palate. Sweetly comforting with a gentle acidity. Good picnic wine.",Wine,Energy: 24kcal per 3fl oz USA serving,Carbohydrates: 3.80g per 3fl oz USA serving,Sugars: 3.80g per 3fl oz USA serving,https://drinkwanderandfound.com/collections/wander-found-premium-non-alcoholic-still-wine/products/wander-found-cuvee-blanc
1289,WANDER + FOUND,WANDER + FOUND CHARDONNAY,WANDER + FOUND CO,GERMANY,ABV < 0.5%,"JUDGES' TASTING NOTE
Deep yellow, with initial aromas of lemon/lime grassiness moving onto cheerful flavours of quince, pineapple and passion fruit. Off-dry finish with a core of lime zest.",Wine,Energy: 33kcal per 3fl oz USA serving,Carbohydrates: 7g per 3fl oz USA serving,Sugars: 7g per 3fl oz USA serving,https://drinkwanderandfound.com/collections/wander-found-premium-non-alcoholic-still-wine/products/wander-found-cuvee-blanc
1292,WILD JUICE CHASE,WILD JUICE CHASE,BELOW BREW CO,UNITED KINGDOM,ABV < 0.5%,"JUDGES' TASTING NOTE
Tropical fruit flavours on both nose and palate (pineapple and mango) with low carbonation. Soft, round and swiggable - it's one for those who want their brews with low bitterness.",Beer,Energy: 19kcal per 100ml,Carbohydrates: 3.90g per 100ml,Sugars: 0.10g per 100ml,https://drinkwanderandfound.com/collections/wander-found-premium-non-alcoholic-still-wine/products/wander-found-non-alcoholic-chardonnay
1050,YALA KOMBUCHA,GINGER & LEMON,YALA KOMBUCHA,UNITED ARAB EMIRATES,ABV 0.0%,"JUDGES' TASTING NOTE
Pretty colour with aromas of ginger, lemon and honey. Flavours carry through nicely on the palate, which is quite sweet but there's a nice zesty, punchy balance too, with good length.",Functional / Health / SportsTea / Kombucha / Kefir (Water),Energy: 19kcal per 100ml,Carbohydrates: 5g per 100ml,Sugars: 5g per 100ml,https://belowbrewco.com/collections/beers/products/wild-juice-chase
1211,YALA KOMBUCHA,LAVENDER & ROSEMARY,YALA KOMBUCHA,UNITED ARAB EMIRATES,ABV 0.0%,"JUDGES' TASTING NOTE
Pale salmon pink, with gentle bubbles and rose, peony and lavender on the nose. The palate has redcurrant, bruised orchard fruit and pleasant undertones of tea. Could pair well with food.",Functional / Health / SportsTea / Kombucha / Kefir (Water),Energy: 19kcal per 100ml,Carbohydrates: 5g per 100ml,Sugars: 5g per 100ml,https://yalabucha.ae/product/ginger-lemon/
1142,YAYA KOMBUCHA,YUZU KOMBUCHA,YAYA KOMBUCHA,NETHERLANDS,ABV 0.0%,"JUDGES' TASTING NOTE
Pale colour with aromas of yuzu, lemon curd and white tea. Sweet but tangy and well-integrated with drying tea tannins on the finish.",Alt SpiritTea / Kombucha / Kefir (Water),Energy: 18.40kcal per 100ml,Carbohydrates: 4.60g per 100ml,Sugars: 4.60g per 100ml,https://yalabucha.ae/product/lavender-rosemary/
1157,ZENO ALCOHOL-LIBERATED.,ZENO ALCOHOL-LIBERATED BOBAL ROSÉ,VINOLO LTD.,SPAIN,ABV 0.3%,"JUDGES' TASTING NOTE
Pretty pale pink colour, with subtle redcurrant and citrus aroma. Red fruit and sherbet dabs character on the palate; pleasingly dry, zesty and fresh. A charming aperitif.",WineAlt Wine / Sake,Energy: 8.86kcal per 100ml,Carbohydrates: 1.80g per 100ml,Sugars: 1.80g per 100ml,https://yayakombucha.com/products/kombucha-yuzu
1266,ZERO-POINT-FIVE,SAUVIGNON BLANC,JJ LEITZ GMBH,GERMANY,ABV < 0.5%,"JUDGES' TASTING NOTE
This pale white has an uplifting nose of gooseberry, lime citrus and kiwi fruit. Light, crisp and natural-tasting, it's a refreshing chilled sipper that could also do a turn with salads and white fish.",WineAlt Wine / Sake,Energy: 20kcal per 120ml serving,Carbohydrates: 4g per 120ml serving,Sugars: 4g per 120ml serving,https://www.zenowine.com
1120,51* COLA,SPICE,THE NATURAL FREEDOM CO. LIMITED,UNITED KINGDOM,ABV 0.0%,"JUDGES' TASTING NOTE
It's cola - but with attitude! - as flavours of pepper, chilli and woody spice build through the off-sweet palate. Distinctive.",Cocktail BaseSoda / Juice Blend,Energy: 42kcal per 100ml,Carbohydrates: 10.70g per 100ml,Sugars: 9g per 100ml,https://www.51cola.com/products/spiced-cola-12-pack
